#    r:        g(r):       error:
    0.884913 1.08068e-05 6.28078e-06
    0.910562  0.00132871 9.66495e-05
    0.936212   0.0243014  0.00041608
    0.961861    0.166078  0.00144532
    0.987511    0.565806  0.00265519
     1.01316     1.20074  0.00408348
     1.03881     1.86604  0.00416808
     1.06446     2.33643  0.00423054
     1.09011      2.5502  0.00326769
     1.11576     2.55078  0.00327559
     1.14141     2.40791  0.00291384
     1.16706     2.19459  0.00342071
     1.19271     1.97034  0.00332426
     1.21836     1.75192  0.00308654
     1.24401     1.55708  0.00297273
     1.26966     1.39006  0.00263931
     1.29531     1.24479  0.00223885
     1.32096     1.12255   0.0023396
     1.34661     1.02289  0.00196459
     1.37226    0.939543   0.0019684
     1.39791    0.870926  0.00195808
     1.42355     0.81579  0.00155287
      1.4492     0.77359  0.00152234
     1.47485    0.737795   0.0015526
      1.5005    0.710446  0.00150808
     1.52615    0.693245  0.00141581
      1.5518    0.681374  0.00155889
     1.57745     0.67392  0.00163968
      1.6031    0.671615  0.00153555
     1.62875    0.677754  0.00164154
      1.6544    0.689003  0.00174577
     1.68005     0.70353  0.00140937
      1.7057     0.72565  0.00166953
     1.73135    0.751713  0.00162733
       1.757    0.780567  0.00136886
     1.78265     0.81677  0.00123794
      1.8083    0.852964  0.00152841
     1.83395    0.892158  0.00148249
      1.8596    0.933881  0.00176486
     1.88525    0.977751  0.00175418
      1.9109     1.01898  0.00146601
     1.93655     1.05865  0.00137924
      1.9622     1.09744   0.0014265
     1.98785     1.13209  0.00157514
      2.0135     1.15936  0.00153799
     2.03915     1.18336  0.00148979
      2.0648     1.20184  0.00162907
     2.09045     1.21401  0.00142977
      2.1161     1.21455  0.00142397
     2.14174     1.20595  0.00167956
     2.16739     1.19079  0.00129919
     2.19304     1.17218  0.00134397
     2.21869       1.151  0.00141748
     2.24434     1.12373  0.00156866
     2.26999      1.0943  0.00117824
     2.29564     1.06615  0.00137164
     2.32129     1.03762  0.00140434
     2.34694     1.01246  0.00125562
     2.37259    0.987143  0.00127665
     2.39824    0.966606  0.00124821
     2.42389    0.948024  0.00126161
     2.44954    0.932003  0.00120924
     2.47519    0.921003  0.00138929
     2.50084    0.909794  0.00105305
     2.52649     0.89638  0.00138361
     2.55214    0.888709  0.00123891
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.05719e-05 6.14864e-06
    0.910562  0.00133969 9.51709e-05
    0.936212   0.0243191 0.000407412
    0.961861    0.165936  0.00142092
    0.987511    0.565525  0.00261227
     1.01316     1.20038  0.00401064
     1.03881     1.86523   0.0041562
     1.06446     2.33554    0.004233
     1.09011     2.55007  0.00319929
     1.11576     2.55123  0.00323517
     1.14141     2.40827  0.00287387
     1.16706     2.19446  0.00334886
     1.19271     1.97043  0.00325337
     1.21836     1.75242  0.00305965
     1.24401      1.5574  0.00292448
     1.26966     1.39036  0.00259911
     1.29531       1.245  0.00220001
     1.32096     1.12306  0.00234455
     1.34661     1.02353  0.00202507
     1.37226    0.939684  0.00193067
     1.39791    0.871046  0.00191915
     1.42355    0.815753  0.00151955
      1.4492    0.773608  0.00148934
     1.47485    0.737868  0.00152058
      1.5005    0.710366  0.00147738
     1.52615    0.693043  0.00139927
      1.5518    0.681178  0.00153721
     1.57745    0.673695  0.00161938
      1.6031    0.671551   0.0015035
     1.62875     0.67758  0.00161513
      1.6544    0.688785  0.00172138
     1.68005    0.703403  0.00138447
      1.7057    0.725571  0.00163512
     1.73135    0.751593  0.00159642
       1.757    0.780456  0.00134358
     1.78265    0.816514  0.00123726
      1.8083    0.853056  0.00149792
     1.83395    0.891903  0.00147205
      1.8596    0.933732  0.00173273
     1.88525    0.977569  0.00172547
      1.9109     1.01916   0.0014446
     1.93655     1.05856  0.00135202
      1.9622     1.09714  0.00142676
     1.98785     1.13206  0.00154131
      2.0135     1.15923     0.00151
     2.03915     1.18361  0.00147805
      2.0648     1.20179  0.00159451
     2.09045     1.21402  0.00139874
      2.1161     1.21454  0.00139305
     2.14174     1.20625   0.0016697
     2.16739      1.1911  0.00130766
     2.19304     1.17242  0.00133569
     2.21869     1.15098  0.00138682
     2.24434     1.12392  0.00154598
     2.26999     1.09462  0.00119396
     2.29564     1.06627  0.00134699
     2.32129     1.03799  0.00142346
     2.34694      1.0126  0.00123622
     2.37259     0.98734  0.00126405
     2.39824    0.966691  0.00122401
     2.42389    0.947986  0.00123477
     2.44954     0.93205  0.00118385
     2.47519    0.920911  0.00136216
     2.50084    0.909769  0.00103046
     2.52649    0.896157  0.00137144
     2.55214    0.888389  0.00125268
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913  1.0347e-05 6.02193e-06
    0.910562  0.00136387 9.61681e-05
    0.936212   0.0243066 0.000398936
    0.961861    0.165749  0.00140294
    0.987511    0.565496  0.00255686
     1.01316     1.20004  0.00394017
     1.03881     1.86491  0.00407969
     1.06446     2.33544  0.00414409
     1.09011     2.55064  0.00318233
     1.11576     2.55173  0.00320521
     1.14141     2.40877  0.00285528
     1.16706     2.19484  0.00329923
     1.19271     1.97065  0.00319146
     1.21836      1.7525  0.00299587
     1.24401     1.55775  0.00288406
     1.26966     1.39051  0.00254805
     1.29531     1.24511  0.00215554
     1.32096     1.12316   0.0022966
     1.34661     1.02343  0.00198478
     1.37226    0.939958  0.00190886
     1.39791    0.871072  0.00187849
     1.42355    0.815462  0.00151471
      1.4492    0.773265  0.00149649
     1.47485    0.737714    0.001496
      1.5005    0.710339  0.00144621
     1.52615    0.692692  0.00141297
      1.5518     0.68104  0.00151069
     1.57745    0.673507  0.00159572
      1.6031    0.671393  0.00147977
     1.62875    0.677378  0.00159333
      1.6544    0.688448  0.00171748
     1.68005    0.703033  0.00140366
      1.7057    0.725151  0.00165332
     1.73135    0.751612  0.00156257
       1.757    0.780135  0.00135286
     1.78265    0.816305   0.0012284
      1.8083    0.852787  0.00148995
     1.83395    0.891989  0.00144322
      1.8596    0.934142  0.00174365
     1.88525    0.977843   0.0017104
      1.9109      1.0196  0.00148054
     1.93655     1.05889   0.0013627
      1.9622     1.09754  0.00145144
     1.98785      1.1322  0.00151485
      2.0135     1.15949  0.00150048
     2.03915     1.18402  0.00150114
      2.0648     1.20209  0.00158899
     2.09045     1.21385  0.00137917
      2.1161      1.2149  0.00140963
     2.14174     1.20633  0.00163615
     2.16739     1.19127  0.00129126
     2.19304     1.17247  0.00130846
     2.21869     1.15082  0.00136635
     2.24434      1.1239  0.00151319
     2.26999     1.09474  0.00117459
     2.29564     1.06592  0.00136445
     2.32129     1.03793  0.00139458
     2.34694     1.01246  0.00121757
     2.37259    0.987186  0.00124653
     2.39824     0.96653   0.0012086
     2.42389    0.947597  0.00126819
     2.44954    0.931914  0.00116648
     2.47519    0.920712  0.00134763
     2.50084    0.909526   0.0010367
     2.52649    0.896218  0.00134364
     2.55214    0.888099  0.00125911
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 1.01314e-05 5.90033e-06
    0.910562  0.00134883 9.53334e-05
    0.936212   0.0242639 0.000392898
    0.961861    0.165752  0.00137372
    0.987511    0.565034  0.00254491
     1.01316     1.19995  0.00385912
     1.03881     1.86446  0.00401918
     1.06446     2.33567  0.00406435
     1.09011     2.55135  0.00319483
     1.11576     2.55165  0.00313954
     1.14141     2.40968  0.00293565
     1.16706     2.19506  0.00323794
     1.19271     1.97082  0.00312954
     1.21836     1.75244  0.00293408
     1.24401     1.55788  0.00282679
     1.26966      1.3902  0.00251411
     1.29531     1.24434  0.00224286
     1.32096     1.12317  0.00224881
     1.34661     1.02347  0.00194389
     1.37226    0.939443  0.00193736
     1.39791    0.870806  0.00185798
     1.42355    0.815419  0.00148377
      1.4492    0.773216  0.00146612
     1.47485    0.737477  0.00148343
      1.5005    0.710032   0.0014483
     1.52615    0.692152  0.00148322
      1.5518    0.680889  0.00148673
     1.57745    0.673756  0.00158172
      1.6031      0.6716  0.00146329
     1.62875    0.677537  0.00156809
      1.6544     0.68865  0.00169352
     1.68005    0.703394  0.00142027
      1.7057    0.725248  0.00162172
     1.73135    0.751657  0.00153065
       1.757    0.780117  0.00132479
     1.78265    0.816215  0.00120607
      1.8083    0.853144  0.00150094
     1.83395    0.892404  0.00147165
      1.8596    0.934357  0.00172051
     1.88525     0.97797   0.0016795
      1.9109     1.01991  0.00148114
     1.93655     1.05904  0.00134247
      1.9622     1.09784  0.00145069
     1.98785     1.13203  0.00149189
      2.0135     1.15946   0.0014696
     2.03915     1.18408  0.00147143
      2.0648     1.20197  0.00156044
     2.09045     1.21377  0.00135271
      2.1161     1.21479  0.00138479
     2.14174     1.20638  0.00160297
     2.16739     1.19127  0.00126436
     2.19304     1.17226  0.00129903
     2.21869     1.15086  0.00133841
     2.24434     1.12373  0.00149154
     2.26999     1.09442  0.00119107
     2.29564     1.06566  0.00135914
     2.32129     1.03775  0.00137685
     2.34694     1.01226  0.00120826
     2.37259    0.987025  0.00123097
     2.39824    0.966319  0.00120171
     2.42389    0.947416  0.00125461
     2.44954    0.931581  0.00118883
     2.47519    0.920455  0.00134384
     2.50084     0.90935  0.00102986
     2.52649       0.896  0.00133322
     2.55214    0.888017  0.00123553
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.92464e-06 5.78353e-06
    0.910562  0.00134751 9.33971e-05
    0.936212   0.0242354 0.000385915
    0.961861    0.165862   0.0013501
    0.987511    0.564797  0.00250396
     1.01316     1.19909  0.00387416
     1.03881     1.86373    0.004003
     1.06446     2.33456  0.00413004
     1.09011     2.55157  0.00313696
     1.11576     2.55118  0.00310983
     1.14141     2.40991   0.0028849
     1.16706      2.1953  0.00318097
     1.19271     1.97142  0.00312197
     1.21836     1.75281  0.00289756
     1.24401     1.55824  0.00279192
     1.26966     1.39039  0.00247022
     1.29531     1.24475  0.00223525
     1.32096     1.12349  0.00222479
     1.34661     1.02387   0.0019444
     1.37226    0.939516   0.0018992
     1.39791     0.87107  0.00183872
     1.42355    0.815435  0.00145358
      1.4492    0.773247  0.00143651
     1.47485    0.737408  0.00145477
      1.5005    0.710202  0.00142874
     1.52615    0.692071  0.00145515
      1.5518    0.680853  0.00145682
     1.57745    0.673432  0.00158227
      1.6031    0.671887  0.00146131
     1.62875    0.677477  0.00153723
      1.6544     0.68855  0.00166189
     1.68005    0.703335  0.00139253
      1.7057    0.725308  0.00158973
     1.73135    0.751598  0.00150053
       1.757    0.780027  0.00130084
     1.78265    0.816121  0.00118518
      1.8083     0.85302  0.00147538
     1.83395    0.892036  0.00148697
      1.8596    0.933941  0.00173481
     1.88525    0.977807  0.00165313
      1.9109     1.01959  0.00148339
     1.93655     1.05887  0.00132618
      1.9622      1.0977  0.00142771
     1.98785     1.13206  0.00146177
      2.0135     1.15967  0.00145499
     2.03915     1.18399   0.0014446
      2.0648     1.20198  0.00152866
     2.09045     1.21397  0.00133976
      2.1161     1.21469  0.00135951
     2.14174     1.20657  0.00158087
     2.16739     1.19157  0.00127286
     2.19304     1.17222  0.00127307
     2.21869     1.15087  0.00131111
     2.24434     1.12401   0.0014878
     2.26999     1.09439  0.00116729
     2.29564     1.06579  0.00133751
     2.32129     1.03774  0.00134878
     2.34694      1.0123  0.00118429
     2.37259    0.987224  0.00122192
     2.39824    0.966385    0.001179
     2.42389    0.947166  0.00125382
     2.44954    0.931512  0.00116656
     2.47519    0.920388  0.00131806
     2.50084    0.909464  0.00101504
     2.52649    0.896197  0.00132045
     2.55214    0.888052   0.0012108
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.72615e-06 5.67127e-06
    0.910562  0.00133339  9.2589e-05
    0.936212     0.02426 0.000378978
    0.961861    0.166078  0.00134021
    0.987511    0.565255  0.00249529
     1.01316     1.19985  0.00386936
     1.03881     1.86456  0.00400737
     1.06446     2.33524  0.00410301
     1.09011     2.55124  0.00309148
     1.11576     2.55132  0.00305069
     1.14141     2.41024  0.00284616
     1.16706     2.19533  0.00311747
     1.19271     1.97127  0.00306297
     1.21836     1.75218  0.00290757
     1.24401     1.55817  0.00273707
     1.26966     1.38997  0.00245698
     1.29531     1.24445  0.00221078
     1.32096      1.1235  0.00218031
     1.34661     1.02338  0.00196635
     1.37226      0.9393  0.00187351
     1.39791    0.870666  0.00184598
     1.42355    0.814878  0.00152773
      1.4492    0.772824  0.00146876
     1.47485    0.737067  0.00146518
      1.5005    0.710008  0.00141331
     1.52615     0.69226  0.00143828
      1.5518    0.680636  0.00144384
     1.57745    0.673516  0.00155284
      1.6031    0.671905   0.0014322
     1.62875    0.677639  0.00151501
      1.6544    0.688612  0.00162982
     1.68005    0.703279   0.0013658
      1.7057    0.725478  0.00156705
     1.73135    0.751753  0.00147855
       1.757    0.780281  0.00129953
     1.78265    0.816323  0.00117857
      1.8083    0.853302  0.00147248
     1.83395    0.892427  0.00150788
      1.8596    0.934444  0.00177158
     1.88525    0.978246  0.00167734
      1.9109     1.02007  0.00152748
     1.93655     1.05919  0.00133884
      1.9622     1.09772  0.00139937
     1.98785     1.13225  0.00144482
      2.0135     1.15974  0.00142736
     2.03915     1.18386  0.00142095
      2.0648     1.20228  0.00152757
     2.09045      1.2137  0.00133987
      2.1161     1.21434  0.00137886
     2.14174     1.20667  0.00155264
     2.16739     1.19142  0.00125602
     2.19304     1.17205  0.00125823
     2.21869     1.15045  0.00135004
     2.24434     1.12374  0.00148355
     2.26999     1.09413  0.00117306
     2.29564     1.06558  0.00132746
     2.32129     1.03741  0.00136136
     2.34694     1.01205  0.00118786
     2.37259    0.987107  0.00120311
     2.39824    0.966282  0.00115988
     2.42389    0.947137  0.00122908
     2.44954     0.93139  0.00114951
     2.47519    0.920349  0.00129227
     2.50084      0.9095 0.000995401
     2.52649    0.896154  0.00129475
     2.55214    0.888017  0.00118709
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.53544e-06 5.56327e-06
    0.910562  0.00133782 9.08792e-05
    0.936212     0.02427 0.000371679
    0.961861    0.166107  0.00131424
    0.987511    0.565035  0.00245601
     1.01316     1.19997  0.00379551
     1.03881     1.86468  0.00393049
     1.06446      2.3365   0.0042108
     1.09011     2.55182  0.00308423
     1.11576     2.55163  0.00300612
     1.14141     2.41012  0.00279291
     1.16706     2.19506  0.00306811
     1.19271     1.97122  0.00300332
     1.21836     1.75226  0.00285154
     1.24401     1.55783  0.00270443
     1.26966      1.3902  0.00242043
     1.29531     1.24382  0.00225715
     1.32096       1.123  0.00219299
     1.34661     1.02323  0.00193349
     1.37226    0.938937   0.0018715
     1.39791    0.870799  0.00181456
     1.42355    0.814664  0.00151265
      1.4492    0.772735  0.00144265
     1.47485    0.737344  0.00146236
      1.5005    0.709818   0.0013983
     1.52615    0.692378  0.00141491
      1.5518    0.680431  0.00142999
     1.57745    0.673475  0.00152294
      1.6031    0.671837   0.0014057
     1.62875    0.677644  0.00148531
      1.6544    0.688619  0.00159788
     1.68005    0.703347   0.0013407
      1.7057    0.725623  0.00154296
     1.73135    0.752034  0.00147603
       1.757    0.780498  0.00129189
     1.78265    0.816348  0.00115573
      1.8083    0.853377  0.00144556
     1.83395    0.892546  0.00148297
      1.8596    0.934668  0.00175088
     1.88525    0.978131  0.00164844
      1.9109     1.02017  0.00150107
     1.93655     1.05943  0.00133371
      1.9622     1.09781  0.00137485
     1.98785     1.13242  0.00142538
      2.0135     1.15979   0.0014004
     2.03915      1.1841  0.00141236
      2.0648     1.20239  0.00150096
     2.09045     1.21358  0.00131895
      2.1161     1.21419   0.0013598
     2.14174      1.2063  0.00156536
     2.16739      1.1913  0.00123736
     2.19304     1.17185  0.00124991
     2.21869     1.15035   0.0013272
     2.24434     1.12372  0.00145461
     2.26999     1.09415  0.00115024
     2.29564     1.06545  0.00130805
     2.32129     1.03749  0.00133693
     2.34694     1.01184  0.00118275
     2.37259    0.987087  0.00117967
     2.39824    0.966313  0.00113755
     2.42389    0.947202  0.00120673
     2.44954     0.93137  0.00112716
     2.47519    0.920377  0.00126723
     2.50084    0.909522 0.000976114
     2.52649    0.895974  0.00128179
     2.55214    0.887855  0.00117482
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.35206e-06 5.45931e-06
    0.910562  0.00134383 8.93304e-05
    0.936212   0.0242996  0.00036571
    0.961861    0.166171  0.00129052
    0.987511    0.565169  0.00241241
     1.01316     1.19991  0.00372299
     1.03881     1.86473  0.00385522
     1.06446     2.33618   0.0041417
     1.09011     2.55235  0.00306998
     1.11576     2.55201  0.00297263
     1.14141     2.41077  0.00281472
     1.16706     2.19523  0.00301386
     1.19271     1.97138   0.0029495
     1.21836     1.75219  0.00279761
     1.24401     1.55816  0.00267282
     1.26966     1.39026  0.00237457
     1.29531     1.24419  0.00224413
     1.32096     1.12322  0.00216131
     1.34661      1.0234  0.00190449
     1.37226     0.93883  0.00183857
     1.39791    0.870885  0.00178174
     1.42355    0.814557  0.00148736
      1.4492     0.77255  0.00142672
     1.47485    0.737015  0.00147078
      1.5005    0.709255  0.00148039
     1.52615    0.692068  0.00142135
      1.5518     0.67998  0.00147198
     1.57745    0.672999  0.00156626
      1.6031     0.67144  0.00143387
     1.62875    0.677354   0.0014847
      1.6544    0.688642  0.00156733
     1.68005    0.703193  0.00132367
      1.7057    0.725621  0.00151329
     1.73135     0.75198  0.00144863
       1.757    0.780758    0.001293
     1.78265    0.816771  0.00120859
      1.8083     0.85348  0.00142139
     1.83395    0.892724  0.00146513
      1.8596    0.934916   0.0017347
     1.88525    0.978265  0.00162224
      1.9109     1.02021  0.00147277
     1.93655     1.05925  0.00132015
      1.9622     1.09793  0.00135378
     1.98785      1.1324  0.00139802
      2.0135      1.1599  0.00137764
     2.03915     1.18424  0.00139259
      2.0648     1.20278  0.00152393
     2.09045     1.21371  0.00130016
      2.1161     1.21411  0.00133566
     2.14174     1.20649  0.00154578
     2.16739     1.19155  0.00123798
     2.19304       1.172  0.00123513
     2.21869     1.15021  0.00130849
     2.24434     1.12338  0.00146577
     2.26999     1.09409  0.00112966
     2.29564      1.0651  0.00132849
     2.32129     1.03743  0.00131283
     2.34694     1.01162  0.00118032
     2.37259    0.986956  0.00116433
     2.39824    0.966212  0.00112014
     2.42389    0.947091  0.00118864
     2.44954    0.931135  0.00112968
     2.47519     0.92054  0.00125333
     2.50084    0.909233 0.000999052
     2.52649     0.89582  0.00126633
     2.55214    0.887964  0.00115731
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.17561e-06 5.35915e-06
    0.910562   0.0013427 8.76521e-05
    0.936212   0.0242905 0.000358923
    0.961861    0.166331  0.00127612
    0.987511     0.56528  0.00236945
     1.01316     1.20064  0.00372428
     1.03881     1.86532  0.00382787
     1.06446     2.33683  0.00411361
     1.09011     2.55194  0.00303857
     1.11576     2.55179  0.00292456
     1.14141     2.41005  0.00285176
     1.16706     2.19478  0.00299092
     1.19271     1.97078  0.00295408
     1.21836     1.75215  0.00274511
     1.24401      1.5583  0.00262612
     1.26966     1.39045  0.00233685
     1.29531     1.24445  0.00221652
     1.32096     1.12335  0.00212449
     1.34661      1.0235  0.00187105
     1.37226    0.939108  0.00182479
     1.39791    0.870853  0.00174842
     1.42355    0.814816  0.00148163
      1.4492    0.772294  0.00142251
     1.47485    0.736739  0.00146857
      1.5005    0.708718  0.00154669
     1.52615    0.691823  0.00141542
      1.5518    0.679858  0.00144925
     1.57745      0.6728  0.00154924
      1.6031    0.671241  0.00142052
     1.62875    0.677348   0.0014567
      1.6544    0.688598  0.00153839
     1.68005    0.703139  0.00129978
      1.7057    0.725797  0.00149489
     1.73135    0.751983   0.0014213
       1.757    0.780944  0.00128196
     1.78265    0.816937  0.00119708
      1.8083    0.853564  0.00139704
     1.83395    0.892935  0.00145264
      1.8596    0.935196  0.00172439
     1.88525     0.97842  0.00159896
      1.9109      1.0204  0.00145633
     1.93655     1.05938  0.00130134
      1.9622     1.09807   0.0013355
     1.98785      1.1323  0.00137516
      2.0135     1.15999  0.00135486
     2.03915      1.1843  0.00136765
      2.0648     1.20273  0.00149612
     2.09045     1.21394  0.00129519
      2.1161     1.21398  0.00131671
     2.14174     1.20664  0.00152476
     2.16739     1.19141  0.00122168
     2.19304     1.17194  0.00121354
     2.21869     1.15004  0.00129577
     2.24434     1.12352  0.00144531
     2.26999     1.09415     0.00111
     2.29564     1.06501  0.00130643
     2.32129     1.03755  0.00129363
     2.34694     1.01156  0.00115945
     2.37259    0.987179  0.00116352
     2.39824    0.966125  0.00110239
     2.42389    0.947079  0.00116627
     2.44954    0.931043  0.00111205
     2.47519    0.920426  0.00123489
     2.50084    0.909032  0.00100027
     2.52649     0.89555  0.00127096
     2.55214    0.887832  0.00114296
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913 9.00569e-06  5.2626e-06
    0.910562  0.00132973 8.69843e-05
    0.936212   0.0242497  0.00035459
    0.961861     0.16629  0.00125315
    0.987511    0.564886  0.00235799
     1.01316     1.19966  0.00378327
     1.03881     1.86439  0.00386773
     1.06446     2.33648  0.00405222
     1.09011     2.55187  0.00298317
     1.11576     2.55165  0.00287391
     1.14141     2.40981  0.00280918
     1.16706     2.19482   0.0029358
     1.19271     1.97103  0.00291052
     1.21836     1.75227  0.00269692
     1.24401     1.55831  0.00257751
     1.26966     1.39059  0.00229801
     1.29531     1.24493  0.00222751
     1.32096     1.12359   0.0020992
     1.34661     1.02375  0.00185295
     1.37226    0.939828  0.00192764
     1.39791     0.87127  0.00176515
     1.42355    0.815199  0.00150295
      1.4492    0.772689  0.00144998
     1.47485    0.736796  0.00144249
      1.5005    0.708898  0.00152844
     1.52615    0.691975  0.00139734
      1.5518    0.679658  0.00143609
     1.57745    0.672761  0.00152105
      1.6031    0.671102  0.00140101
     1.62875    0.677404  0.00143077
      1.6544     0.68859  0.00150992
     1.68005    0.702974  0.00128624
      1.7057    0.725586  0.00148198
     1.73135    0.751505  0.00147317
       1.757    0.780804  0.00126585
     1.78265    0.816368  0.00130296
      1.8083    0.853168  0.00142619
     1.83395    0.892714  0.00144253
      1.8596    0.935105  0.00169484
     1.88525    0.978193  0.00158528
      1.9109      1.0204  0.00142936
     1.93655      1.0592  0.00128973
