#    r:        g(r):       error:
    0.859263           0           0
    0.884913 4.86307e-06 4.61352e-06
    0.910562  0.00129304 8.95712e-05
    0.936212   0.0237663 0.000529034
    0.961861    0.164584  0.00203615
    0.987511    0.561919  0.00283264
     1.01316     1.19493  0.00426939
     1.03881     1.85576  0.00508311
     1.06446     2.33161  0.00481468
     1.09011      2.5473  0.00607547
     1.11576     2.54621  0.00338057
     1.14141     2.40551  0.00425898
     1.16706     2.20783  0.00312581
     1.19271     1.98687  0.00427603
     1.21836     1.76068  0.00371101
     1.24401     1.56759  0.00366694
     1.26966      1.3949  0.00232009
     1.29531     1.24995  0.00189186
     1.32096      1.1298  0.00281327
     1.34661     1.02814  0.00244315
     1.37226    0.943884  0.00204295
     1.39791    0.874698  0.00265317
     1.42355    0.816835  0.00259859
      1.4492     0.77074  0.00194597
     1.47485    0.733211  0.00145148
      1.5005    0.708272  0.00228332
     1.52615    0.685644   0.0015384
      1.5518    0.678256  0.00191867
     1.57745    0.667618  0.00125071
      1.6031    0.667845  0.00200415
     1.62875     0.67628  0.00214444
      1.6544    0.685161  0.00230213
     1.68005    0.700473  0.00318938
      1.7057    0.722599  0.00218259
     1.73135    0.744495  0.00309552
       1.757    0.775023  0.00220635
     1.78265    0.810401  0.00197012
