#    r:        g(r):       error:
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000482061 0.000138745
    0.987511   0.0132171 0.000912528
     1.01316    0.144181  0.00285154
     1.03881     0.64125  0.00506448
     1.06446     1.56102   0.0129567
     1.09011     2.56212    0.011927
     1.11576     3.18556   0.0137913
     1.14141     3.37714    0.012045
     1.16706     3.14247   0.0132176
     1.19271     2.78616   0.0127148
     1.21836      2.3691   0.0147142
     1.24401     1.98543   0.0121002
     1.26966     1.67696   0.0117101
     1.29531     1.40665   0.0114478
     1.32096     1.18705   0.0102455
     1.34661     1.01605  0.00796617
     1.37226    0.893114  0.00688672
     1.39791    0.797683   0.0069996
     1.42355    0.726141  0.00619223
      1.4492    0.662988  0.00537422
     1.47485    0.616993  0.00562205
      1.5005    0.578812  0.00471049
     1.52615    0.550213  0.00590266
      1.5518    0.528343  0.00380444
     1.57745    0.518411  0.00531679
      1.6031    0.528258  0.00603175
     1.62875    0.542478  0.00557763
      1.6544     0.55246   0.0045929
     1.68005    0.569055  0.00456896
      1.7057    0.594587  0.00437292
     1.73135    0.624961  0.00558453
       1.757    0.671755  0.00443684
     1.78265    0.719117   0.0049634
      1.8083    0.771926  0.00595246
     1.83395    0.835736  0.00552562
      1.8596    0.909741  0.00557787
     1.88525    0.969111  0.00672951
      1.9109     1.04291  0.00641835
     1.93655     1.11028  0.00587817
      1.9622     1.16316  0.00560558
     1.98785     1.19898  0.00658294
      2.0135     1.22546  0.00578032
     2.03915     1.24734  0.00509024
      2.0648     1.26683  0.00568693
     2.09045     1.27898  0.00509059
      2.1161     1.28331  0.00622239
     2.14174     1.28852   0.0074043
     2.16739     1.29852  0.00604877
     2.19304     1.29237  0.00495808
     2.21869     1.27774  0.00531356
     2.24434     1.24972  0.00455225
     2.26999     1.20997   0.0053654
     2.29564     1.16296  0.00471172
     2.32129     1.10945  0.00448516
     2.34694     1.06222  0.00542386
     2.37259     1.01481  0.00486637
     2.39824    0.962575   0.0050139
     2.42389    0.917461  0.00434646
     2.44954    0.881784  0.00393113
     2.47519    0.847284  0.00388032
     2.50084    0.824997  0.00411768
     2.52649    0.801343   0.0039303
     2.55214    0.793219  0.00315494
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000525105 0.000142112
    0.987511   0.0133965 0.000909261
     1.01316    0.144344  0.00279136
     1.03881    0.639576  0.00521881
     1.06446      1.5604   0.0126771
     1.09011     2.56437   0.0118648
     1.11576     3.18739   0.0135976
     1.14141     3.37451   0.0120544
     1.16706     3.14166   0.0129417
     1.19271     2.78624   0.0124261
     1.21836      2.3707   0.0144663
     1.24401      1.9851   0.0118295
     1.26966     1.67487    0.011629
     1.29531     1.40642   0.0111899
     1.32096     1.18894    0.010186
     1.34661     1.01642  0.00779366
     1.37226    0.894406  0.00685033
     1.39791    0.798007  0.00684804
     1.42355    0.725363  0.00610012
      1.4492    0.663945  0.00533663
     1.47485    0.617196  0.00549797
      1.5005    0.578555  0.00461044
     1.52615    0.549449  0.00581776
      1.5518    0.528463  0.00371987
     1.57745    0.517731  0.00523926
      1.6031    0.528301  0.00589482
     1.62875    0.541644  0.00551283
      1.6544    0.552927  0.00451221
     1.68005    0.568974  0.00446582
      1.7057     0.59441  0.00427709
     1.73135    0.626699  0.00572154
       1.757    0.672488  0.00439602
     1.78265    0.719067  0.00485084
      1.8083    0.771345  0.00584549
     1.83395    0.834855  0.00546984
      1.8596    0.908962  0.00550516
     1.88525    0.970139  0.00665475
      1.9109     1.04284  0.00627283
     1.93655     1.11043  0.00574648
      1.9622     1.16312  0.00547833
     1.98785     1.19956  0.00645911
      2.0135     1.22594  0.00566871
     2.03915     1.24661  0.00502635
      2.0648     1.26556  0.00569806
     2.09045     1.27797  0.00507419
      2.1161     1.28383   0.0061024
     2.14174     1.28853  0.00723603
     2.16739     1.29906  0.00593527
     2.19304     1.29243  0.00484573
     2.21869     1.27661  0.00531164
     2.24434     1.25017  0.00447032
     2.26999     1.20974  0.00524828
     2.29564     1.16249  0.00462744
     2.32129     1.10913  0.00439461
     2.34694     1.06218  0.00530076
     2.37259     1.01512  0.00476583
     2.39824    0.963118   0.0049293
     2.42389    0.917633  0.00425109
     2.44954    0.881831  0.00384208
     2.47519    0.847726   0.0038172
     2.50084    0.825643  0.00407447
     2.52649     0.80182  0.00386982
     2.55214    0.793585   0.0031043
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000513436 0.000139432
    0.987511   0.0135163 0.000896903
     1.01316    0.143674  0.00280847
     1.03881    0.638734   0.0051702
     1.06446     1.55845   0.0125444
     1.09011     2.56244   0.0117567
     1.11576      3.1873   0.0132958
     1.14141     3.37714   0.0120694
     1.16706     3.14298   0.0127207
     1.19271      2.7858   0.0121575
     1.21836     2.37067   0.0141448
     1.24401     1.98494   0.0115678
     1.26966     1.67329    0.011477
     1.29531     1.40553   0.0109767
     1.32096     1.18844  0.00997198
     1.34661     1.01753  0.00770023
     1.37226       0.896  0.00688098
     1.39791    0.798457  0.00671064
     1.42355    0.726318  0.00603883
      1.4492    0.664083  0.00521982
     1.47485    0.617635  0.00539327
      1.5005    0.578239  0.00451881
     1.52615    0.548315  0.00579798
      1.5518    0.527698  0.00371503
     1.57745    0.517299  0.00514065
      1.6031    0.528881  0.00579224
     1.62875    0.541045  0.00542286
      1.6544    0.554186  0.00458425
     1.68005    0.571204   0.0048919
      1.7057    0.596375  0.00461124
     1.73135    0.628372    0.005834
       1.757    0.673196  0.00435509
     1.78265    0.718186  0.00482253
      1.8083     0.76977  0.00592409
     1.83395    0.834355  0.00537108
      1.8596    0.907912  0.00548214
     1.88525    0.968627  0.00667647
      1.9109     1.04238  0.00615004
     1.93655     1.10945  0.00570133
      1.9622     1.16265  0.00537711
     1.98785      1.1986  0.00638704
      2.0135     1.22548  0.00556164
     2.03915      1.2471  0.00493798
      2.0648     1.26526  0.00557931
     2.09045     1.27727  0.00501007
      2.1161     1.28465  0.00602168
     2.14174      1.2891  0.00709764
     2.16739     1.29927  0.00580737
     2.19304     1.29281  0.00475282
     2.21869       1.277  0.00520805
     2.24434      1.2482  0.00478528
     2.26999     1.20875  0.00522415
     2.29564     1.16145  0.00464109
     2.32129     1.11001  0.00438407
     2.34694     1.06308  0.00525954
     2.37259     1.01587  0.00471837
     2.39824    0.964527  0.00501697
     2.42389    0.918967  0.00436085
     2.44954    0.882534  0.00382031
     2.47519    0.848284  0.00377295
     2.50084    0.826234  0.00402653
     2.52649    0.802631  0.00386777
     2.55214    0.793909  0.00305228
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000518304 0.000136486
    0.987511   0.0135346 0.000877592
     1.01316    0.143967  0.00276265
     1.03881    0.638252  0.00508024
     1.06446     1.55721    0.012333
     1.09011     2.56394   0.0115966
     1.11576     3.18759     0.01301
     1.14141     3.37979   0.0120957
     1.16706     3.14115   0.0125749
     1.19271     2.78197   0.0124824
     1.21836     2.36728   0.0142363
     1.24401     1.98481   0.0113171
     1.26966      1.6739   0.0112439
     1.29531     1.40683   0.0108151
     1.32096     1.18746  0.00980265
     1.34661     1.01766  0.00753385
     1.37226    0.897033  0.00680846
     1.39791    0.799049  0.00659075
     1.42355    0.726424  0.00590848
      1.4492    0.666351   0.0055772
     1.47485    0.619945  0.00574948
      1.5005    0.579343  0.00455353
     1.52615    0.549111  0.00572626
      1.5518    0.528036  0.00364955
     1.57745    0.518093  0.00508997
      1.6031    0.529222  0.00567635
     1.62875    0.541939  0.00537824
      1.6544    0.554288  0.00448573
     1.68005    0.570981  0.00479064
      1.7057    0.597259  0.00459498
     1.73135     0.62874  0.00571878
       1.757    0.672695  0.00428916
     1.78265    0.717512   0.0047645
      1.8083     0.76836  0.00596067
     1.83395    0.833955  0.00526917
      1.8596    0.906441  0.00555677
     1.88525    0.967323  0.00665751
      1.9109      1.0417    0.006054
     1.93655     1.10931  0.00557915
      1.9622     1.16114  0.00546838
     1.98785     1.19658  0.00655854
      2.0135     1.22322  0.00587929
     2.03915     1.24574  0.00501433
      2.0648     1.26548  0.00546243
     2.09045     1.27778  0.00492729
      2.1161     1.28576   0.0059912
     2.14174      1.2893  0.00694602
     2.16739     1.29986  0.00571075
     2.19304     1.29426  0.00486538
     2.21869     1.27874   0.0053763
     2.24434     1.24959  0.00488026
     2.26999     1.20918  0.00512792
     2.29564      1.1624   0.0046368
     2.32129     1.11069   0.0043416
     2.34694     1.06403  0.00522991
     2.37259     1.01649  0.00465633
     2.39824    0.964782  0.00491441
     2.42389    0.918653  0.00427736
     2.44954    0.882224   0.0037498
     2.47519    0.847924  0.00370808
     2.50084     0.82601  0.00394526
     2.52649    0.802481   0.0037866
     2.55214    0.794266  0.00300668
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000507277 0.000134027
    0.987511   0.0133837 0.000871796
     1.01316    0.143706  0.00271624
     1.03881    0.639414  0.00510336
     1.06446      1.5562   0.0121118
     1.09011     2.56146    0.011612
     1.11576     3.18781    0.012735
     1.14141     3.38032   0.0118496
     1.16706     3.14176   0.0123221
     1.19271     2.78212   0.0122176
     1.21836     2.36496   0.0141224
     1.24401     1.98414   0.0110959
     1.26966     1.67288   0.0110506
     1.29531     1.40767   0.0106178
     1.32096     1.18779  0.00959959
     1.34661      1.0186  0.00743161
     1.37226    0.898985  0.00693777
     1.39791    0.798447  0.00647791
     1.42355    0.725643  0.00583413
      1.4492    0.665263  0.00556358
     1.47485    0.619355  0.00565735
      1.5005    0.579786  0.00447812
     1.52615    0.549903  0.00565898
      1.5518    0.529072  0.00371608
     1.57745    0.519288  0.00512003
      1.6031    0.530101  0.00562325
     1.62875    0.540882  0.00536676
      1.6544    0.553406  0.00447626
     1.68005    0.570806   0.0046919
      1.7057    0.598431  0.00464438
     1.73135    0.630411  0.00583619
       1.757    0.673406  0.00425632
     1.78265    0.716049  0.00488246
      1.8083    0.768456  0.00583461
     1.83395    0.834523  0.00518765
      1.8596    0.906547  0.00543955
     1.88525    0.966743  0.00654106
      1.9109     1.04085  0.00598504
     1.93655     1.10872  0.00549128
      1.9622     1.16017  0.00543738
     1.98785     1.19654  0.00641912
      2.0135     1.22245  0.00580483
     2.03915      1.2437  0.00530562
      2.0648     1.26593  0.00536444
     2.09045     1.27697  0.00488858
      2.1161     1.28519  0.00589005
     2.14174      1.2898  0.00681621
     2.16739     1.29979  0.00558971
     2.19304     1.29531  0.00487344
     2.21869     1.27885  0.00526313
     2.24434     1.24988  0.00478472
     2.26999     1.20929   0.0050199
     2.29564     1.16274   0.0045507
     2.32129     1.11185   0.0044016
     2.34694     1.06519  0.00524617
     2.37259     1.01725  0.00461827
     2.39824    0.965442  0.00485394
     2.42389    0.918918  0.00419454
     2.44954    0.881873  0.00368638
     2.47519    0.847763  0.00363267
     2.50084    0.825281  0.00392792
     2.52649     0.80234  0.00370865
     2.55214    0.793995  0.00295489
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000496708 0.000131651
    0.987511   0.0132682 0.000861251
     1.01316    0.143772  0.00266047
     1.03881     0.64064  0.00514221
     1.06446     1.55638   0.0118607
     1.09011     2.56075   0.0113915
     1.11576     3.18885   0.0125123
     1.14141     3.38281   0.0118617
     1.16706     3.13785   0.0126702
     1.19271     2.78294   0.0119907
     1.21836     2.36405   0.0138574
     1.24401     1.98329   0.0108978
     1.26966      1.6729   0.0108204
     1.29531     1.40694    0.010422
     1.32096     1.18819  0.00940777
     1.34661     1.01925  0.00730563
     1.37226      0.8992  0.00679658
     1.39791     0.79713  0.00647543
     1.42355    0.724696    0.005789
      1.4492    0.665549  0.00545497
     1.47485    0.619748  0.00555309
      1.5005     0.58072  0.00448117
     1.52615    0.550929  0.00563328
      1.5518     0.52959  0.00367463
     1.57745     0.51916  0.00501498
      1.6031    0.530734  0.00554164
     1.62875    0.540972  0.00525571
      1.6544    0.553625  0.00438839
     1.68005    0.570537  0.00460188
      1.7057    0.598666  0.00455352
     1.73135    0.631792   0.0058756
       1.757    0.673971  0.00420505
     1.78265    0.717087  0.00488966
      1.8083    0.768836  0.00572547
     1.83395    0.835511  0.00517277
      1.8596    0.904975  0.00554884
     1.88525     0.96659  0.00640657
      1.9109     1.03987  0.00594009
     1.93655     1.10752  0.00550698
      1.9622     1.15951  0.00536313
     1.98785     1.19601   0.0063078
      2.0135     1.21977  0.00627166
     2.03915     1.24191  0.00548893
      2.0648     1.26521  0.00530036
     2.09045     1.27745  0.00480994
      2.1161     1.28548  0.00577423
     2.14174     1.28952  0.00668004
     2.16739     1.29959  0.00547677
     2.19304      1.2963  0.00487253
     2.21869     1.27929  0.00517176
     2.24434      1.2509  0.00479351
     2.26999     1.20951  0.00492039
     2.29564     1.16255  0.00445989
     2.32129     1.11143  0.00432984
     2.34694     1.06494  0.00514272
     2.37259     1.01782  0.00455786
     2.39824    0.966085  0.00479522
     2.42389    0.919392  0.00413388
     2.44954    0.882639  0.00368821
     2.47519    0.847993  0.00356427
     2.50084    0.825728  0.00387137
     2.52649    0.803961  0.00396978
     2.55214    0.794874  0.00302131
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000486571 0.000129354
    0.987511   0.0131527 0.000851389
     1.01316    0.143641  0.00260941
     1.03881     0.64065  0.00503727
     1.06446     1.55809   0.0117423
     1.09011     2.56083   0.0111592
     1.11576     3.18695   0.0124013
     1.14141     3.38439   0.0117247
     1.16706     3.13854   0.0124302
     1.19271     2.78039   0.0120143
     1.21836     2.36491   0.0136015
     1.24401     1.98238   0.0107127
     1.26966     1.67224   0.0106197
     1.29531      1.4058   0.0102713
     1.32096     1.18885  0.00923911
     1.34661     1.01903  0.00716004
     1.37226    0.898722  0.00667465
     1.39791    0.797436  0.00635046
     1.42355    0.724554  0.00567258
      1.4492    0.664562  0.00543209
     1.47485    0.619944  0.00544322
      1.5005    0.580727  0.00438972
     1.52615    0.550983  0.00551858
      1.5518    0.530168  0.00364476
     1.57745    0.519579  0.00493006
      1.6031    0.531033   0.0054366
     1.62875    0.541653  0.00519238
      1.6544    0.554726  0.00443485
     1.68005    0.570849  0.00451852
      1.7057    0.599653  0.00456649
     1.73135    0.633663  0.00604616
       1.757    0.675584  0.00441767
     1.78265    0.717643  0.00482139
      1.8083    0.768722  0.00560976
     1.83395    0.835142  0.00508037
      1.8596      0.9046  0.00544821
     1.88525    0.965526  0.00636366
      1.9109     1.03992  0.00581912
     1.93655     1.10649  0.00548872
      1.9622     1.15898  0.00528037
     1.98785     1.19496  0.00626464
      2.0135     1.22021  0.00615902
     2.03915     1.24134  0.00540692
      2.0648     1.26385  0.00536464
     2.09045     1.27663  0.00478002
      2.1161     1.28495  0.00568089
     2.14174     1.28927   0.0065484
     2.16739     1.29844  0.00548356
     2.19304     1.29566  0.00481523
     2.21869     1.27849  0.00512874
     2.24434      1.2518  0.00477813
     2.26999     1.20976  0.00482631
     2.29564     1.16209   0.0043925
     2.32129     1.11191  0.00426752
     2.34694      1.0653  0.00505052
     2.37259      1.0179  0.00446548
     2.39824     0.96621  0.00469898
     2.42389    0.919966  0.00408923
     2.44954    0.883213  0.00365747
     2.47519    0.847514  0.00352351
     2.50084    0.825161  0.00383363
     2.52649    0.803873  0.00388973
     2.55214    0.795153  0.00297248
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000504697  0.00012803
    0.987511   0.0131582 0.000834379
     1.01316    0.143344  0.00257406
     1.03881    0.640197  0.00495682
     1.06446     1.55922   0.0115615
     1.09011     2.56415   0.0114196
     1.11576     3.18939   0.0123929
     1.14141     3.38769   0.0119458
     1.16706     3.13966   0.0122324
     1.19271     2.77943   0.0118117
     1.21836      2.3642   0.0133481
     1.24401     1.98147    0.010537
     1.26966     1.66921   0.0108307
     1.29531     1.40317   0.0103984
     1.32096     1.18581  0.00954304
     1.34661     1.01748  0.00718212
     1.37226    0.897449  0.00666144
     1.39791    0.796131  0.00635597
     1.42355    0.723941  0.00559221
      1.4492     0.66533   0.0053774
     1.47485    0.620987  0.00543335
      1.5005    0.580341  0.00431886
     1.52615    0.552101   0.0055202
      1.5518    0.531102  0.00368955
     1.57745    0.519912   0.0048427
      1.6031    0.530799  0.00533289
     1.62875     0.54181  0.00509092
      1.6544    0.554012  0.00440331
     1.68005    0.571457   0.0044688
      1.7057    0.599237  0.00449411
     1.73135    0.634073  0.00593917
       1.757    0.675854  0.00433758
     1.78265       0.718  0.00473817
      1.8083    0.770236  0.00569811
     1.83395     0.83616  0.00507966
      1.8596    0.905648  0.00543913
     1.88525    0.965901  0.00624742
      1.9109      1.0409  0.00578454
     1.93655     1.10793  0.00556347
      1.9622     1.15958  0.00520885
     1.98785     1.19551  0.00616292
      2.0135      1.2204  0.00603864
     2.03915     1.24091   0.0053154
      2.0648     1.26354   0.0052665
     2.09045     1.27547  0.00482374
      2.1161     1.28402  0.00564252
     2.14174     1.28815  0.00651211
     2.16739     1.29773  0.00542038
     2.19304     1.29488  0.00478126
     2.21869     1.27911    0.005064
     2.24434     1.25077  0.00479076
     2.26999     1.20893  0.00480035
     2.29564     1.16161  0.00433083
     2.32129     1.11041  0.00443834
     2.34694     1.06428  0.00505199
     2.37259     1.01756  0.00438891
     2.39824    0.965733  0.00462906
     2.42389    0.919034  0.00411226
     2.44954    0.883392  0.00358866
     2.47519    0.847998  0.00348602
     2.50084    0.825329  0.00376062
     2.52649    0.804322  0.00383778
     2.55214    0.795603  0.00294691
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000494801 0.000125902
    0.987511   0.0132441 0.000822435
     1.01316    0.143485  0.00252743
     1.03881     0.63957   0.0048991
     1.06446     1.55964   0.0113423
     1.09011     2.56458    0.011204
     1.11576       3.192   0.0124198
     1.14141     3.38827   0.0117257
     1.16706     3.14064   0.0120316
     1.19271     2.78072   0.0116495
     1.21836     2.36331   0.0131157
     1.24401     1.97933   0.0105461
     1.26966     1.66715   0.0108126
     1.29531     1.40119   0.0103797
     1.32096     1.18451  0.00944353
     1.34661     1.01631  0.00713628
     1.37226    0.896416  0.00661052
     1.39791    0.795816  0.00623917
     1.42355    0.723938  0.00548256
      1.4492    0.664391  0.00535324
     1.47485     0.62139  0.00534176
      1.5005    0.580533  0.00423846
     1.52615    0.553048  0.00549265
      1.5518    0.531467  0.00363529
     1.57745    0.520785  0.00482584
      1.6031    0.531789  0.00531938
     1.62875    0.541927  0.00499242
      1.6544     0.55503  0.00443298
     1.68005    0.571943  0.00440762
      1.7057    0.599476  0.00441234
     1.73135    0.634379  0.00583059
       1.757    0.675989  0.00425464
     1.78265    0.718919  0.00473358
      1.8083    0.770562  0.00559568
     1.83395    0.836495  0.00499114
      1.8596    0.905699  0.00533272
     1.88525    0.967281   0.0062756
      1.9109     1.04008  0.00572909
     1.93655     1.10585  0.00583188
      1.9622     1.15817  0.00529432
     1.98785     1.19522  0.00604881
      2.0135      1.2205  0.00592112
     2.03915     1.24047  0.00522963
      2.0648     1.26381  0.00517049
     2.09045     1.27643  0.00482364
      2.1161     1.28436  0.00554242
     2.14174     1.28924  0.00647584
     2.16739     1.29879  0.00541737
     2.19304     1.29418  0.00473888
     2.21869     1.27852  0.00499946
     2.24434     1.24987  0.00478161
     2.26999     1.20733  0.00496614
     2.29564     1.15995  0.00455415
     2.32129     1.10894  0.00458613
     2.34694     1.06327  0.00505349
     2.37259     1.01655  0.00441858
     2.39824    0.966205  0.00456223
     2.42389    0.919346  0.00404346
     2.44954     0.88378  0.00353926
     2.47519    0.848909  0.00353468
     2.50084     0.82633  0.00381794
     2.52649    0.804885  0.00380363
     2.55214    0.796329  0.00297728
   0.0128248           0           0
   0.0384745           0           0
   0.0641241           0           0
   0.0897737           0           0
    0.115423           0           0
    0.141073           0           0
    0.166723           0           0
    0.192372           0           0
    0.218022           0           0
    0.243672           0           0
    0.269321           0           0
    0.294971           0           0
     0.32062           0           0
     0.34627           0           0
     0.37192           0           0
    0.397569           0           0
    0.423219           0           0
    0.448869           0           0
    0.474518           0           0
    0.500168           0           0
    0.525818           0           0
    0.551467           0           0
    0.577117           0           0
    0.602767           0           0
    0.628416           0           0
    0.654066           0           0
    0.679715           0           0
    0.705365           0           0
    0.731015           0           0
    0.756664           0           0
    0.782314           0           0
    0.807964           0           0
    0.833613           0           0
    0.859263           0           0
    0.884913           0           0
    0.910562           0           0
    0.936212           0           0
    0.961861 0.000485285  0.00012384
    0.987511   0.0130402 0.000831521
     1.01316    0.143432  0.00247938
     1.03881    0.641026  0.00501648
     1.06446       1.559    0.011142
     1.09011      2.5644     0.01099
     1.11576     3.19212   0.0121816
     1.14141     3.38641   0.0116474
     1.16706     3.14274   0.0119808
     1.19271     2.78211   0.0115086
     1.21836      2.3618     0.01295
     1.24401     1.97954   0.0103453
     1.26966     1.66704   0.0106052
     1.29531     1.40102   0.0101815
     1.32096     1.18637  0.00944384
     1.34661     1.01679   0.0070151
     1.37226    0.897469  0.00656678
     1.39791    0.796063  0.00612406
     1.42355    0.722694  0.00551658
      1.4492    0.663299  0.00536048
     1.47485    0.620566  0.00530223
      1.5005     0.57999  0.00419163
     1.52615    0.552557  0.00540889
      1.5518    0.532119  0.00362333
     1.57745    0.521421  0.00477477
      1.6031    0.530967  0.00528023
     1.62875    0.541339  0.00493085
      1.6544    0.554581  0.00437036
     1.68005    0.571506  0.00434452
      1.7057    0.599035  0.00434947
     1.73135    0.634732  0.00572911
       1.757     0.67622  0.00417908
     1.78265    0.719289  0.00465697
      1.8083    0.771366  0.00554557
     1.83395     0.83692  0.00491318
      1.8596     0.90601  0.00523922
     1.88525    0.967723  0.00617046
      1.9109      1.0397   0.0056314
     1.93655     1.10482  0.00580909
      1.9622     1.15793  0.00519789
     1.98785     1.19523  0.00593251
      2.0135     1.22032  0.00581006
     2.03915     1.24025  0.00513366
      2.0648     1.26398  0.00507384
