# VELOCITY:     AVE_POFV:        ERROR:
     4.36049   0.0235506   0.0245434  0.00479697
     4.59619  0.00273022   0.0132047   0.0039714
      4.8319   0.0008446  0.00498903  0.00210638
      5.0676           0 0.000735677 0.000422822
      5.3033           0 0.000355339 0.000263117
       5.539           0 0.000367838 0.000318473
     5.77471           0 0.000512474 0.000425596
     6.01041           0 6.07112e-05 5.78858e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00163027  0.00492847  0.00116211
    0.353553    0.116123   0.0638311  0.00801609
    0.589256    0.193472    0.180664   0.0168191
    0.824958    0.409749    0.323667   0.0262535
     1.06066    0.410122     0.37551   0.0239892
     1.29636    0.402756     0.45298   0.0295835
     1.53206    0.429725     0.44302   0.0271787
     1.76777    0.401578    0.408544   0.0172193
     2.00347    0.410692    0.421026   0.0151781
     2.23917    0.339274      0.3436   0.0216577
     2.47487    0.367637    0.315785   0.0308819
     2.71058    0.243657    0.232438   0.0238716
     2.94628    0.174243    0.201989   0.0173258
     3.18198     0.19088    0.172848    0.012902
     3.41768   0.0978361    0.120452    0.011241
     3.65339   0.0277932   0.0577274  0.00972559
     3.88909   0.0194847     0.04753  0.00965585
     4.12479  0.00573542   0.0350394    0.006044
     4.36049 0.000255344   0.0225194  0.00480529
     4.59619           0   0.0121043  0.00378983
      4.8319           0  0.00457328  0.00197145
      5.0676           0  0.00067437 0.000392006
      5.3033           0 0.000325727 0.000242851
       5.539           0 0.000337185 0.000293405
     5.77471           0 0.000469768 0.000392267
     6.01041           0 5.56519e-05 5.32827e-05
     6.24611           0           0           0
     6.48181           0           0           0
     6.71751           0           0           0
     6.95322           0           0           0
    0.117851  0.00394801  0.00485305  0.00107516
    0.353553   0.0868759   0.0656038  0.00759294
    0.589256    0.189014    0.181306   0.0155376
    0.824958    0.343202    0.325169    0.024277
     1.06066    0.393289    0.376877   0.0221828
     1.29636    0.402285    0.449081   0.0275637
